role,id_film,id_actor,id_serie
role7,467,438,NULL
role8,467,35,NULL
role9,467,407,NULL
role10,467,352,NULL
role11,467,410,NULL
role12,467,370,NULL
role13,467,290,NULL
role14,467,414,NULL
role15,467,154,NULL
role16,467,429,NULL
role17,467,29,NULL
role18,467,280,NULL
role0,468,143,NULL
role1,468,351,NULL
role2,468,241,NULL
role3,468,468,NULL
role4,468,372,NULL
role5,468,329,NULL
role6,468,346,NULL
role7,468,322,NULL
role8,468,298,NULL
role9,468,412,NULL
role0,469,101,NULL
role1,469,71,NULL
role2,469,91,NULL
role3,469,167,NULL
role4,469,337,NULL
role5,469,18,NULL
role6,469,232,NULL
role7,469,282,NULL
role8,469,474,NULL
role9,469,446,NULL
role10,469,484,NULL
role11,469,461,NULL
role12,469,346,NULL
role13,469,46,NULL
role14,469,220,NULL
role0,470,344,NULL
role1,470,33,NULL
role2,470,499,NULL
role3,470,46,NULL
role4,470,449,NULL
role5,470,129,NULL
role6,470,277,NULL
role7,470,469,NULL
role8,470,195,NULL
role9,470,328,NULL
role10,470,143,NULL
role11,470,18,NULL
role12,470,362,NULL
role13,470,289,NULL
role0,471,328,NULL
role1,471,483,NULL
role2,471,384,NULL
role3,471,310,NULL
role4,471,412,NULL
role5,471,360,NULL
role6,471,138,NULL
role7,471,415,NULL
role8,471,496,NULL
role9,471,304,NULL
role10,471,71,NULL
role11,471,285,NULL
role12,471,12,NULL
role13,471,237,NULL
role14,471,479,NULL
role15,471,351,NULL
role16,471,243,NULL
role17,471,325,NULL
role18,471,414,NULL
role19,471,454,NULL
role0,472,494,NULL
role1,472,475,NULL
role2,472,283,NULL
role3,472,290,NULL
role4,472,120,NULL
role5,472,153,NULL
role6,472,108,NULL
role7,472,96,NULL
role8,472,463,NULL
role9,472,158,NULL
role10,472,216,NULL
role11,472,381,NULL
role12,472,181,NULL
role13,472,11,NULL
role14,472,98,NULL
role0,473,294,NULL
role1,473,2,NULL
role2,473,359,NULL
role3,473,34,NULL
role4,473,479,NULL
role5,473,434,NULL
role6,473,466,NULL
role7,473,445,NULL
role8,473,238,NULL
role9,473,88,NULL
role10,473,226,NULL
role0,474,245,NULL
role1,474,272,NULL
role2,474,68,NULL
role3,474,353,NULL
role4,474,303,NULL
role5,474,53,NULL
role6,474,368,NULL
role7,474,163,NULL
role8,474,127,NULL
role9,474,95,NULL
role10,474,90,NULL
role11,474,427,NULL
role12,474,472,NULL
role13,474,273,NULL
role14,474,446,NULL
role15,474,365,NULL
role16,474,343,NULL
role17,474,482,NULL
role18,474,65,NULL
role19,474,184,NULL
role20,474,192,NULL
role21,474,490,NULL
role0,475,265,NULL
role1,475,433,NULL
role2,475,420,NULL
role3,475,440,NULL
role4,475,244,NULL
role5,475,485,NULL
role6,475,72,NULL
role7,475,76,NULL
role8,475,328,NULL
role9,475,215,NULL
role10,475,55,NULL
role11,475,20,NULL
role12,475,414,NULL
role13,475,320,NULL
role14,475,490,NULL
role0,476,116,NULL
role1,476,194,NULL
role2,476,218,NULL
role3,476,345,NULL
role4,476,236,NULL
role5,476,98,NULL
role6,476,329,NULL
role7,476,305,NULL
role8,476,145,NULL
role9,476,404,NULL
role0,477,323,NULL
role1,477,373,NULL
role2,477,118,NULL
role3,477,461,NULL
role4,477,177,NULL
role5,477,247,NULL
role6,477,273,NULL
role7,477,69,NULL
role8,477,341,NULL
role9,477,54,NULL
role10,477,26,NULL
role11,477,92,NULL
role12,477,378,NULL
role13,477,146,NULL
role14,477,309,NULL
role15,477,423,NULL
role0,478,60,NULL
role1,478,220,NULL
role2,478,348,NULL
role3,478,304,NULL
role4,478,344,NULL
role5,478,449,NULL
role6,478,348,NULL
role7,478,90,NULL
role8,478,379,NULL
role9,478,137,NULL
role10,478,212,NULL
role11,478,348,NULL
role0,479,184,NULL
role1,479,160,NULL
role2,479,175,NULL
role3,479,495,NULL
role4,479,346,NULL
role5,479,279,NULL
role6,479,59,NULL
role7,479,225,NULL
role8,479,475,NULL
role9,479,8,NULL
role10,479,412,NULL
role11,479,197,NULL
role12,479,221,NULL
role0,480,94,NULL
role1,480,44,NULL
role2,480,264,NULL
role3,480,79,NULL
role4,480,207,NULL
role5,480,94,NULL
role6,480,400,NULL
role7,480,215,NULL
role8,480,491,NULL
role9,480,464,NULL
role10,480,469,NULL
role11,480,92,NULL
role12,480,30,NULL
role13,480,329,NULL
role14,480,241,NULL
role15,480,30,NULL
role0,481,258,NULL
role1,481,231,NULL
role2,481,458,NULL
role3,481,32,NULL
role4,481,154,NULL
role5,481,309,NULL
role6,481,461,NULL
role7,481,123,NULL
role8,481,252,NULL
role9,481,187,NULL
role10,481,426,NULL
role11,481,443,NULL
role12,481,382,NULL
role13,481,291,NULL
role14,481,13,NULL
role15,481,499,NULL
role16,481,106,NULL
role17,481,87,NULL
role18,481,198,NULL
role0,482,328,NULL
role1,482,355,NULL
role2,482,49,NULL
role3,482,126,NULL
role4,482,403,NULL
role5,482,210,NULL
role6,482,463,NULL
role7,482,10,NULL
role8,482,314,NULL
role9,482,186,NULL
role10,482,483,NULL
role11,482,209,NULL
role12,482,372,NULL
role13,482,319,NULL
role14,482,70,NULL
role15,482,283,NULL
role16,482,157,NULL
role17,482,295,NULL
role18,482,279,NULL
role19,482,172,NULL
role20,482,452,NULL
role0,483,264,NULL
role1,483,452,NULL
role2,483,321,NULL
role3,483,31,NULL
role4,483,308,NULL
role5,483,360,NULL
role6,483,120,NULL
role7,483,261,NULL
role8,483,398,NULL
role9,483,369,NULL
role10,483,73,NULL
role11,483,115,NULL
role0,484,196,NULL
role1,484,53,NULL
role2,484,53,NULL
role3,484,208,NULL
role4,484,35,NULL
role5,484,144,NULL
role6,484,105,NULL
role7,484,335,NULL
role8,484,344,NULL
role9,484,387,NULL
role10,484,100,NULL
role11,484,147,NULL
role12,484,248,NULL
role13,484,373,NULL
role14,484,235,NULL
role15,484,421,NULL
role16,484,99,NULL
role17,484,149,NULL
role18,484,432,NULL
role19,484,470,NULL
role20,484,287,NULL
role21,484,394,NULL
role22,484,179,NULL
role0,485,84,NULL
role1,485,298,NULL
role2,485,115,NULL
role3,485,170,NULL
role4,485,439,NULL
role5,485,183,NULL
role6,485,200,NULL
role7,485,177,NULL
role8,485,326,NULL
role9,485,410,NULL
role10,485,73,NULL
role11,485,292,NULL
role12,485,230,NULL
role13,485,78,NULL
role14,485,338,NULL
role15,485,57,NULL
role16,485,443,NULL
role17,485,65,NULL
role18,485,291,NULL
role19,485,318,NULL
role20,485,391,NULL
role21,485,268,NULL
role0,486,406,NULL
role1,486,305,NULL
role2,486,399,NULL
role3,486,26,NULL
role4,486,10,NULL
role5,486,65,NULL
role6,486,90,NULL
role7,486,448,NULL
role8,486,102,NULL
role9,486,19,NULL
role10,486,283,NULL
role11,486,196,NULL
role0,487,7,NULL
role1,487,304,NULL
role2,487,238,NULL
role3,487,328,NULL
role4,487,55,NULL
role5,487,382,NULL
role6,487,287,NULL
role7,487,26,NULL
role8,487,81,NULL
role9,487,466,NULL
role10,487,408,NULL
role11,487,381,NULL
role12,487,245,NULL
role13,487,241,NULL
role14,487,311,NULL
role15,487,319,NULL
role16,487,292,NULL
role17,487,57,NULL
role0,488,270,NULL
role1,488,77,NULL
role2,488,71,NULL
role3,488,395,NULL
role4,488,19,NULL
role5,488,337,NULL
role6,488,160,NULL
role7,488,20,NULL
role8,488,185,NULL
role9,488,381,NULL
role10,488,161,NULL
role11,488,393,NULL
role12,488,4,NULL
role13,488,295,NULL
role0,489,479,NULL
role1,489,100,NULL
role2,489,394,NULL
role3,489,296,NULL
role4,489,150,NULL
role5,489,146,NULL
role6,489,181,NULL
role7,489,497,NULL
role8,489,196,NULL
role9,489,181,NULL
role10,489,203,NULL
role11,489,250,NULL
role12,489,208,NULL
role13,489,439,NULL
role14,489,438,NULL
role15,489,420,NULL
role16,489,53,NULL
role17,489,469,NULL
role18,489,291,NULL
role19,489,32,NULL
role0,490,5,NULL
role1,490,355,NULL
role2,490,201,NULL
role3,490,105,NULL
role4,490,101,NULL
role5,490,177,NULL
role6,490,7,NULL
role7,490,338,NULL
role8,490,86,NULL
role9,490,132,NULL
role10,490,388,NULL
role11,490,418,NULL
role12,490,186,NULL
role13,490,273,NULL
role14,490,413,NULL
role15,490,199,NULL
role16,490,163,NULL
role17,490,38,NULL
role0,491,484,NULL
role1,491,355,NULL
role3,491,132,NULL
role4,491,290,NULL
role5,491,24,NULL
role6,491,138,NULL
role7,491,58,NULL
role8,491,68,NULL
role9,491,260,NULL
role10,491,152,NULL
role11,491,130,NULL
role12,491,104,NULL
role13,491,380,NULL
role0,492,488,NULL
role1,492,280,NULL
role2,492,257,NULL
role3,492,124,NULL
role4,492,281,NULL
role5,492,439,NULL
role6,492,355,NULL
role7,492,352,NULL
role8,492,294,NULL
role9,492,435,NULL
role10,492,405,NULL
role11,492,314,NULL
role12,492,439,NULL
role13,492,202,NULL
role14,492,372,NULL
role15,492,253,NULL
role0,493,171,NULL
role1,493,348,NULL
role2,493,110,NULL
role3,493,474,NULL
role4,493,6,NULL
role5,493,60,NULL
role6,493,437,NULL
role7,493,281,NULL
role8,493,216,NULL
role9,493,305,NULL
role10,493,228,NULL
role0,494,234,NULL
role1,494,20,NULL
role2,494,474,NULL
role3,494,220,NULL
role4,494,285,NULL
role5,494,129,NULL
role6,494,174,NULL
role7,494,472,NULL
role8,494,290,NULL
role9,494,197,NULL
role10,494,267,NULL
role11,494,134,NULL
role12,494,495,NULL
role13,494,92,NULL
role14,494,22,NULL
role15,494,463,NULL
role16,494,370,NULL
role17,494,499,NULL
role18,494,159,NULL
role0,495,119,NULL
role1,495,238,NULL
role2,495,415,NULL
role3,495,326,NULL
role4,495,478,NULL
role5,495,321,NULL
role6,495,75,NULL
role7,495,162,NULL
role8,495,484,NULL
role9,495,255,NULL
role10,495,66,NULL
role11,495,305,NULL
role12,495,141,NULL
role13,495,231,NULL
role14,495,408,NULL
role15,495,113,NULL
role16,495,432,NULL
role17,495,400,NULL
role0,496,479,NULL
role1,496,164,NULL
role2,496,81,NULL
role3,496,460,NULL
role4,496,30,NULL
role5,496,270,NULL
role6,496,282,NULL
role7,496,277,NULL
role8,496,291,NULL
role9,496,42,NULL
role0,497,374,NULL
role1,497,356,NULL
role2,497,192,NULL
role3,497,430,NULL
role4,497,468,NULL
role5,497,78,NULL
role6,497,435,NULL
role7,497,275,NULL
role8,497,488,NULL
role9,497,44,NULL
role0,498,88,NULL
role1,498,447,NULL
role2,498,179,NULL
role3,498,400,NULL
role4,498,109,NULL
role5,498,393,NULL
role6,498,415,NULL
role7,498,272,NULL
role8,498,180,NULL
role9,498,339,NULL
role10,498,50,NULL
role11,498,32,NULL
role12,498,461,NULL
role13,498,413,NULL
role0,499,283,NULL
role1,499,425,NULL
role2,499,275,NULL
role3,499,206,NULL
role4,499,283,NULL
role5,499,14,NULL
role6,499,47,NULL
role7,499,108,NULL
role8,499,281,NULL
role9,499,462,NULL
role10,499,32,NULL
role11,499,479,NULL
role12,499,337,NULL
role13,499,50,NULL
role14,499,393,NULL
role15,499,231,NULL
role16,499,195,NULL
role17,499,112,NULL
role18,499,67,NULL
role19,499,82,NULL
role20,499,326,NULL
role21,499,83,NULL
role22,499,112,NULL
role23,499,35,NULL
role24,499,315,NULL
role0,500,350,NULL
role1,500,270,NULL
role2,500,374,NULL
role3,500,32,NULL
role4,500,112,NULL
role5,500,353,NULL
role6,500,397,NULL
role7,500,461,NULL
role8,500,468,NULL
role9,500,195,NULL
role10,500,376,NULL
role11,500,280,NULL
role12,500,185,NULL
role13,500,355,NULL
role14,500,400,NULL
role15,500,193,NULL
role0,501,389,NULL
role1,501,247,NULL
role2,501,37,NULL
role3,501,422,NULL
role4,501,103,NULL
role5,501,410,NULL
role6,501,188,NULL
role7,501,299,NULL
role8,501,492,NULL
role9,501,486,NULL
role10,501,129,NULL
role11,501,404,NULL
role12,501,147,NULL
role13,501,51,NULL
role14,501,351,NULL
role15,501,92,NULL
role16,501,359,NULL
role0,502,178,NULL
role1,502,272,NULL
role2,502,331,NULL
role3,502,64,NULL
role4,502,7,NULL
role5,502,305,NULL
role6,502,75,NULL
role7,502,365,NULL
role8,502,78,NULL
role9,502,488,NULL
role10,502,182,NULL
role11,502,457,NULL
role12,502,47,NULL
role13,502,381,NULL
role14,502,488,NULL
role15,502,7,NULL
role16,502,160,NULL
role17,502,8,NULL
role0,503,275,NULL
role1,503,57,NULL
role2,503,442,NULL
role3,503,18,NULL
role4,503,134,NULL
role5,503,177,NULL
role6,503,52,NULL
role7,503,62,NULL
role8,503,362,NULL
role9,503,116,NULL
role10,503,181,NULL
role11,503,126,NULL
role12,503,439,NULL
role0,504,187,NULL
role1,504,58,NULL
role2,504,110,NULL
role3,504,295,NULL
role4,504,387,NULL
role5,504,384,NULL
role6,504,328,NULL
role7,504,420,NULL
role8,504,389,NULL
role9,504,389,NULL
role10,504,169,NULL
role11,504,112,NULL
role12,504,160,NULL
role13,504,240,NULL
role0,505,73,NULL
role1,505,229,NULL
role2,505,353,NULL
role3,505,422,NULL
role4,505,425,NULL
role5,505,406,NULL
role6,505,110,NULL
role7,505,487,NULL
role8,505,165,NULL
role9,505,129,NULL
role10,505,87,NULL
role11,505,53,NULL
role12,505,237,NULL
role13,505,161,NULL
role14,505,221,NULL
role15,505,302,NULL
role16,505,422,NULL
role17,505,443,NULL
role0,506,333,NULL
role1,506,216,NULL
role2,506,191,NULL
role3,506,350,NULL
role4,506,491,NULL
role5,506,374,NULL
role6,506,371,NULL
role7,506,379,NULL
role8,506,223,NULL
role9,506,250,NULL
role10,506,485,NULL
role11,506,249,NULL
role12,506,425,NULL
role13,506,42,NULL
role14,506,72,NULL
role15,506,196,NULL
role16,506,491,NULL
role17,506,246,NULL
role0,507,226,NULL
role1,507,99,NULL
role2,507,59,NULL
role3,507,127,NULL
role4,507,458,NULL
role5,507,176,NULL
role6,507,236,NULL
role7,507,13,NULL
role8,507,395,NULL
role9,507,334,NULL
role10,507,229,NULL
role11,507,426,NULL
role12,507,268,NULL
role13,507,331,NULL
role14,507,161,NULL
role15,507,121,NULL
role16,507,218,NULL
role17,507,127,NULL
role18,507,332,NULL
role19,507,137,NULL
role20,507,378,NULL
role0,508,351,NULL
role1,508,322,NULL
role2,508,55,NULL
role3,508,211,NULL
role4,508,63,NULL
role5,508,64,NULL
role6,508,333,NULL
role7,508,400,NULL
role8,508,220,NULL
role9,508,241,NULL
role10,508,463,NULL
role11,508,330,NULL
role12,508,380,NULL
role13,508,411,NULL
role14,508,450,NULL
role0,509,280,NULL
role1,509,133,NULL
role2,509,257,NULL
role3,509,88,NULL
role4,509,444,NULL
role5,509,361,NULL
role6,509,262,NULL
role7,509,434,NULL
role8,509,496,NULL
role9,509,316,NULL
role10,509,303,NULL
role11,509,490,NULL
role12,509,411,NULL
role13,509,16,NULL
role14,509,335,NULL
role15,509,191,NULL
role0,510,172,NULL
role1,510,47,NULL
role2,510,407,NULL
role3,510,323,NULL
role4,510,394,NULL
role5,510,426,NULL
role6,510,78,NULL
role7,510,99,NULL
role8,510,347,NULL
role9,510,270,NULL
role10,510,383,NULL
role11,510,389,NULL
role12,510,63,NULL
role13,510,152,NULL
role0,511,186,NULL
role1,511,231,NULL
role2,511,433,NULL
role3,511,473,NULL
role4,511,441,NULL
role5,511,383,NULL
role6,511,471,NULL
role7,511,442,NULL
role8,511,379,NULL
role9,511,83,NULL
role10,511,147,NULL
role11,511,447,NULL
role12,511,387,NULL
role13,511,112,NULL
role14,511,138,NULL
role15,511,306,NULL
role16,511,97,NULL
role17,511,499,NULL
role0,512,177,NULL
role1,512,429,NULL
role2,512,470,NULL
role3,512,462,NULL
role4,512,393,NULL
role5,512,498,NULL
role6,512,320,NULL
role7,512,319,NULL
role8,512,143,NULL
role9,512,51,NULL
role10,512,192,NULL
role11,512,107,NULL
role12,512,366,NULL
role13,512,313,NULL
role14,512,211,NULL
role15,512,237,NULL
role16,512,258,NULL
role17,512,253,NULL
role18,512,50,NULL
role0,513,223,NULL
role1,513,324,NULL
role2,513,230,NULL
role3,513,426,NULL
role4,513,387,NULL
role5,513,83,NULL
role6,513,311,NULL
role7,513,171,NULL
role8,513,148,NULL
role9,513,381,NULL
role10,513,353,NULL
role11,513,21,NULL
role12,513,70,NULL
role13,513,182,NULL
role14,513,321,NULL
role15,513,147,NULL
role16,513,86,NULL
role17,513,373,NULL
role18,513,153,NULL
role19,513,193,NULL
role20,513,233,NULL
role21,513,408,NULL
role22,513,307,NULL
role0,514,303,NULL
role1,514,449,NULL
role2,514,226,NULL
role3,514,169,NULL
role4,514,266,NULL
role5,514,292,NULL
role6,514,239,NULL
role7,514,479,NULL
role8,514,272,NULL
role9,514,433,NULL
role10,514,186,NULL
role11,514,205,NULL
role12,514,85,NULL
role13,514,273,NULL
role0,515,95,NULL
role1,515,112,NULL
role2,515,50,NULL
role3,515,190,NULL
role4,515,89,NULL
role5,515,138,NULL
role6,515,67,NULL
role7,515,240,NULL
role8,515,419,NULL
role9,515,452,NULL
role10,515,198,NULL
role11,515,379,NULL
role12,515,500,NULL
role13,515,65,NULL
role14,515,429,NULL
role15,515,203,NULL
role16,515,158,NULL
role17,515,407,NULL
role0,516,465,NULL
role1,516,93,NULL
role2,516,416,NULL
role3,516,472,NULL
role4,516,57,NULL
role5,516,239,NULL
role6,516,421,NULL
role7,516,165,NULL
role8,516,182,NULL
role9,516,343,NULL
role10,516,11,NULL
role11,516,226,NULL
role12,516,253,NULL
role13,516,288,NULL
role15,516,241,NULL
role16,516,435,NULL
role0,517,399,NULL
role1,517,424,NULL
role2,517,159,NULL
role3,517,399,NULL
role4,517,243,NULL
role5,517,483,NULL
role6,517,233,NULL
role7,517,305,NULL
role8,517,3,NULL
role9,517,265,NULL
role10,517,210,NULL
role11,517,20,NULL
role12,517,90,NULL
role13,517,300,NULL
role14,517,69,NULL
role15,517,425,NULL
role16,517,239,NULL
role17,517,43,NULL
role0,518,374,NULL
role1,518,43,NULL
role2,518,39,NULL
role3,518,288,NULL
role4,518,300,NULL
role5,518,447,NULL
role6,518,358,NULL
role7,518,38,NULL
role8,518,36,NULL
role9,518,213,NULL
role10,518,46,NULL
role11,518,68,NULL
role12,518,282,NULL
role13,518,308,NULL
role14,518,318,NULL
role15,518,199,NULL
role0,519,415,NULL
role1,519,415,NULL
role2,519,241,NULL
role3,519,470,NULL
role4,519,64,NULL
role5,519,21,NULL
role6,519,5,NULL
role7,519,74,NULL
role8,519,340,NULL
role9,519,308,NULL
role10,519,155,NULL
role11,519,28,NULL
role12,519,10,NULL
role13,519,465,NULL
role0,520,141,NULL
role1,520,96,NULL
role2,520,239,NULL
role3,520,171,NULL
role4,520,274,NULL
role5,520,248,NULL
role6,520,66,NULL
role7,520,375,NULL
role8,520,398,NULL
role9,520,324,NULL
role10,520,480,NULL
role11,520,386,NULL
role12,520,418,NULL
role13,520,144,NULL
role14,520,424,NULL
role0,521,67,NULL
role1,521,268,NULL
role2,521,183,NULL
role3,521,321,NULL
role4,521,428,NULL
role5,521,6,NULL
role6,521,6,NULL
role7,521,98,NULL
role8,521,372,NULL
role9,521,140,NULL
role10,521,159,NULL
role11,521,119,NULL
role12,521,121,NULL
role0,522,133,NULL
role1,522,325,NULL
role2,522,73,NULL
role3,522,356,NULL
role4,522,500,NULL
role5,522,403,NULL
role6,522,428,NULL
role7,522,290,NULL
role8,522,38,NULL
role9,522,481,NULL
role10,522,50,NULL
role11,522,129,NULL
role12,522,497,NULL
role13,522,462,NULL
role14,522,493,NULL
role15,522,98,NULL
role16,522,494,NULL
role17,522,163,NULL
role0,523,432,NULL
role1,523,421,NULL
role2,523,256,NULL
role3,523,158,NULL
role4,523,134,NULL
role5,523,337,NULL
role6,523,151,NULL
role7,523,91,NULL
role8,523,107,NULL
role9,523,415,NULL
role10,523,498,NULL
role11,523,421,NULL
role12,523,331,NULL
role13,523,56,NULL
role14,523,487,NULL
role15,523,366,NULL
role0,524,110,NULL
role1,524,202,NULL
role2,524,238,NULL
role3,524,292,NULL
role4,524,457,NULL
role5,524,381,NULL
role6,524,442,NULL
role7,524,406,NULL
role8,524,240,NULL
role9,524,149,NULL
role10,524,368,NULL
role11,524,99,NULL
role12,524,273,NULL
role13,524,432,NULL
role14,524,472,NULL
role15,524,156,NULL
role16,524,453,NULL
role17,524,73,NULL
role0,525,182,NULL
role1,525,278,NULL
role2,525,352,NULL
role3,525,229,NULL
role4,525,170,NULL
role5,525,452,NULL
role6,525,199,NULL
role7,525,58,NULL
role8,525,69,NULL
role9,525,257,NULL
role10,525,48,NULL
role11,525,425,NULL
role12,525,231,NULL
role13,525,103,NULL
role14,525,192,NULL
role15,525,448,NULL
role0,526,304,NULL
role1,526,193,NULL
role2,526,409,NULL
role3,526,46,NULL
role4,526,3,NULL
role5,526,56,NULL
role6,526,39,NULL
role7,526,89,NULL
role8,526,321,NULL
role9,526,230,NULL
role10,526,186,NULL
role11,526,290,NULL
role12,526,482,NULL
role13,526,220,NULL
role0,527,317,NULL
role1,527,158,NULL
role2,527,13,NULL
role3,527,458,NULL
role4,527,121,NULL
role5,527,122,NULL
role6,527,330,NULL
role7,527,319,NULL
role8,527,281,NULL
role9,527,168,NULL
role10,527,212,NULL
role0,528,214,NULL
role1,528,1,NULL
role2,528,205,NULL
role3,528,362,NULL
role4,528,317,NULL
role5,528,44,NULL
role6,528,260,NULL
role7,528,75,NULL
role8,528,114,NULL
role9,528,333,NULL
role10,528,461,NULL
role11,528,140,NULL
role12,528,33,NULL
role14,528,208,NULL
role15,528,312,NULL
role16,528,332,NULL
role17,528,486,NULL
role18,528,352,NULL
role19,528,260,NULL
role20,528,249,NULL
role0,529,27,NULL
role1,529,12,NULL
role3,529,122,NULL
role4,529,65,NULL
role5,529,431,NULL
role6,529,228,NULL
role7,529,235,NULL
role8,529,480,NULL
role9,529,349,NULL
role10,529,121,NULL
role11,529,350,NULL
role12,529,426,NULL
role13,529,135,NULL
role14,529,190,NULL
role15,529,71,NULL
role16,529,234,NULL
role17,529,427,NULL
role18,529,211,NULL
role0,530,300,NULL
role1,530,446,NULL
role2,530,135,NULL
role3,530,317,NULL
role4,530,489,NULL
role5,530,209,NULL
role6,530,488,NULL
role7,530,27,NULL
role8,530,232,NULL
role9,530,3,NULL
role10,530,465,NULL
role11,530,285,NULL
role12,530,367,NULL
role13,530,470,NULL
role14,530,2,NULL
role15,530,253,NULL
role16,530,144,NULL
role17,530,397,NULL
role0,531,463,NULL
role1,531,24,NULL
role2,531,46,NULL
role3,531,366,NULL
role4,531,340,NULL
role5,531,306,NULL
role6,531,409,NULL
role7,531,422,NULL
role8,531,424,NULL
role9,531,129,NULL
role10,531,263,NULL
role11,531,441,NULL
role12,531,460,NULL
role13,531,124,NULL
role14,531,446,NULL
role0,532,420,NULL
role1,532,403,NULL
role2,532,285,NULL
role3,532,155,NULL
role4,532,322,NULL
role5,532,49,NULL
role6,532,344,NULL
role7,532,224,NULL
role8,532,54,NULL
role9,532,359,NULL
role10,532,207,NULL
role11,532,273,NULL
role12,532,33,NULL
role13,532,241,NULL
role0,533,1,NULL
role1,533,251,NULL
role2,533,271,NULL
role3,533,268,NULL
role4,533,489,NULL
role5,533,203,NULL
role6,533,41,NULL
role7,533,492,NULL
role8,533,459,NULL
role9,533,114,NULL
role10,533,280,NULL
role11,533,483,NULL
role12,533,327,NULL
role13,533,16,NULL
role0,534,240,NULL
role1,534,269,NULL
role2,534,139,NULL
role3,534,307,NULL
role4,534,228,NULL
role5,534,328,NULL
role6,534,316,NULL
role7,534,192,NULL
role8,534,288,NULL
role9,534,451,NULL
role10,534,59,NULL
role11,534,94,NULL
role0,535,176,NULL
role1,535,110,NULL
role2,535,357,NULL
role3,535,279,NULL
role4,535,477,NULL
role5,535,128,NULL
role6,535,375,NULL
role7,535,32,NULL
role8,535,234,NULL
role9,535,65,NULL
role10,535,209,NULL
role11,535,320,NULL
role12,535,347,NULL
role13,535,415,NULL
role14,535,35,NULL
role15,535,467,NULL
role16,535,87,NULL
role17,535,368,NULL
role18,535,13,NULL
role19,535,157,NULL
role20,535,204,NULL
role21,535,434,NULL
role22,535,25,NULL
role23,535,371,NULL
role24,535,332,NULL
role0,536,13,NULL
role1,536,490,NULL
role2,536,184,NULL
role3,536,74,NULL
role4,536,264,NULL
role6,536,3,NULL
role7,536,181,NULL
role8,536,53,NULL
role9,536,14,NULL
role10,536,19,NULL
role11,536,128,NULL
role12,536,106,NULL
role13,536,111,NULL
role14,536,43,NULL
role15,536,135,NULL
role16,536,165,NULL
role0,537,498,NULL
role1,537,482,NULL
role2,537,183,NULL
role3,537,454,NULL
role4,537,180,NULL
role5,537,366,NULL
role6,537,129,NULL
role7,537,349,NULL
role8,537,479,NULL
role9,537,368,NULL
role10,537,120,NULL
role11,537,216,NULL
role12,537,350,NULL
role13,537,268,NULL
role14,537,159,NULL
role0,538,144,NULL
role1,538,341,NULL
role2,538,346,NULL
role3,538,233,NULL
role4,538,206,NULL
role5,538,77,NULL
role6,538,407,NULL
role7,538,315,NULL
role8,538,123,NULL
role9,538,58,NULL
role10,538,455,NULL
role11,538,429,NULL
role12,538,420,NULL
role13,538,260,NULL
role14,538,393,NULL
role0,539,470,NULL
role1,539,168,NULL
role2,539,234,NULL
role3,539,260,NULL
role4,539,430,NULL
role5,539,447,NULL
role6,539,303,NULL
role7,539,230,NULL
role8,539,44,NULL
role9,539,396,NULL
role10,539,34,NULL
role11,539,498,NULL
role12,539,167,NULL
role13,539,162,NULL
role14,539,372,NULL
role15,539,211,NULL
role16,539,428,NULL
role17,539,155,NULL
role18,539,346,NULL
role19,539,124,NULL
role20,539,310,NULL
role0,540,204,NULL
role1,540,211,NULL
role2,540,365,NULL
role3,540,119,NULL
role4,540,28,NULL
role5,540,146,NULL
role6,540,438,NULL
role7,540,410,NULL
role8,540,173,NULL
role9,540,105,NULL
role10,540,225,NULL
role11,540,180,NULL
role12,540,256,NULL
role13,540,114,NULL
role0,541,216,NULL
role1,541,484,NULL
role2,541,337,NULL
role3,541,285,NULL
role4,541,140,NULL
role5,541,39,NULL
role6,541,154,NULL
role7,541,45,NULL
role8,541,379,NULL
role9,541,166,NULL
role10,541,456,NULL
role11,541,396,NULL
role12,541,41,NULL
role13,541,389,NULL
role14,541,50,NULL
role15,541,65,NULL
role0,542,388,NULL
role1,542,405,NULL
role2,542,217,NULL
role3,542,40,NULL
role4,542,271,NULL
role5,542,39,NULL
role6,542,197,NULL
role7,542,204,NULL
role8,542,403,NULL
role9,542,457,NULL
role10,542,323,NULL
role11,542,51,NULL
role12,542,196,NULL
role13,542,6,NULL
role14,542,146,NULL
role15,542,269,NULL
role16,542,317,NULL
role17,542,96,NULL
role18,542,353,NULL
role0,543,203,NULL
role1,543,426,NULL
role2,543,323,NULL
role3,543,6,NULL
role4,543,91,NULL
role5,543,405,NULL
role6,543,123,NULL
role7,543,58,NULL
role8,543,108,NULL
role9,543,241,NULL
role10,543,222,NULL
role11,543,486,NULL
role12,543,364,NULL
role13,543,388,NULL
role14,543,322,NULL
role15,543,453,NULL
role0,544,265,NULL
role1,544,436,NULL
role2,544,481,NULL
role3,544,69,NULL
role4,544,175,NULL
role5,544,58,NULL
role6,544,404,NULL
role7,544,184,NULL
role8,544,44,NULL
role9,544,35,NULL
role10,544,109,NULL
role11,544,131,NULL
role12,544,462,NULL
role13,544,288,NULL
role14,544,270,NULL
role15,544,438,NULL
role16,544,179,NULL
role17,544,357,NULL
role18,544,56,NULL
role0,545,286,NULL
role1,545,449,NULL
role2,545,175,NULL
role3,545,182,NULL
role4,545,201,NULL
role5,545,4,NULL
role6,545,222,NULL
role7,545,282,NULL
role8,545,275,NULL
role9,545,298,NULL
role10,545,464,NULL
