role,id_film,id_actor,id_serie
role2,2931,268,NULL
role3,2931,73,NULL
role4,2931,55,NULL
role5,2931,194,NULL
role6,2931,127,NULL
role7,2931,143,NULL
role8,2931,207,NULL
role9,2931,428,NULL
role10,2931,148,NULL
role11,2931,362,NULL
role0,2932,281,NULL
role1,2932,389,NULL
role2,2932,474,NULL
role3,2932,186,NULL
role4,2932,286,NULL
role5,2932,46,NULL
role6,2932,269,NULL
role7,2932,161,NULL
role8,2932,26,NULL
role9,2932,477,NULL
role10,2932,253,NULL
role11,2932,4,NULL
role12,2932,375,NULL
role13,2932,309,NULL
role14,2932,364,NULL
role15,2932,180,NULL
role16,2932,495,NULL
role17,2932,495,NULL
role18,2932,466,NULL
role19,2932,477,NULL
role20,2932,96,NULL
role0,2933,482,NULL
role1,2933,334,NULL
role2,2933,63,NULL
role3,2933,165,NULL
role4,2933,255,NULL
role5,2933,104,NULL
role6,2933,4,NULL
role7,2933,353,NULL
role8,2933,361,NULL
role9,2933,218,NULL
role10,2933,215,NULL
role11,2933,464,NULL
role12,2933,378,NULL
role13,2933,158,NULL
role14,2933,173,NULL
role15,2933,387,NULL
role16,2933,140,NULL
role0,2934,127,NULL
role1,2934,244,NULL
role2,2934,151,NULL
role3,2934,383,NULL
role4,2934,356,NULL
role5,2934,261,NULL
role6,2934,225,NULL
role7,2934,396,NULL
role8,2934,429,NULL
role9,2934,328,NULL
role10,2934,368,NULL
role11,2934,6,NULL
role12,2934,140,NULL
role13,2934,334,NULL
role0,2935,306,NULL
role1,2935,342,NULL
role2,2935,465,NULL
role3,2935,232,NULL
role4,2935,456,NULL
role5,2935,394,NULL
role6,2935,22,NULL
role7,2935,171,NULL
role8,2935,369,NULL
role9,2935,69,NULL
role10,2935,275,NULL
role11,2935,156,NULL
role12,2935,124,NULL
role13,2935,40,NULL
role0,2936,140,NULL
role1,2936,462,NULL
role2,2936,219,NULL
role3,2936,127,NULL
role4,2936,280,NULL
role5,2936,235,NULL
role6,2936,380,NULL
role7,2936,444,NULL
role8,2936,331,NULL
role9,2936,85,NULL
role10,2936,54,NULL
role11,2936,2,NULL
role12,2936,460,NULL
role13,2936,217,NULL
role14,2936,396,NULL
role15,2936,85,NULL
role16,2936,107,NULL
role17,2936,311,NULL
role18,2936,246,NULL
role19,2936,107,NULL
role0,2937,206,NULL
role1,2937,408,NULL
role2,2937,137,NULL
role3,2937,373,NULL
role4,2937,396,NULL
role5,2937,378,NULL
role6,2937,165,NULL
role7,2937,187,NULL
role8,2937,238,NULL
role9,2937,347,NULL
role10,2937,259,NULL
role11,2937,39,NULL
role12,2937,474,NULL
role13,2937,289,NULL
role0,2938,163,NULL
role1,2938,109,NULL
role2,2938,341,NULL
role3,2938,150,NULL
role4,2938,498,NULL
role5,2938,279,NULL
role6,2938,76,NULL
role7,2938,448,NULL
role8,2938,261,NULL
role9,2938,7,NULL
role0,2939,58,NULL
role1,2939,472,NULL
role2,2939,29,NULL
role3,2939,108,NULL
role4,2939,432,NULL
role5,2939,376,NULL
role6,2939,423,NULL
role7,2939,489,NULL
role8,2939,348,NULL
role9,2939,167,NULL
role10,2939,124,NULL
role11,2939,160,NULL
role12,2939,330,NULL
role13,2939,474,NULL
role14,2939,168,NULL
role15,2939,247,NULL
role16,2939,439,NULL
role0,2940,259,NULL
role1,2940,369,NULL
role2,2940,265,NULL
role3,2940,150,NULL
role4,2940,483,NULL
role5,2940,415,NULL
role6,2940,308,NULL
role7,2940,131,NULL
role8,2940,97,NULL
role9,2940,400,NULL
role10,2940,14,NULL
role11,2940,53,NULL
role12,2940,288,NULL
role13,2940,15,NULL
role14,2940,427,NULL
role15,2940,174,NULL
role16,2940,183,NULL
role17,2940,465,NULL
role0,2941,450,NULL
role1,2941,90,NULL
role2,2941,89,NULL
role3,2941,436,NULL
role4,2941,340,NULL
role5,2941,143,NULL
role6,2941,468,NULL
role7,2941,187,NULL
role8,2941,493,NULL
role9,2941,211,NULL
role10,2941,357,NULL
role11,2941,476,NULL
role12,2941,428,NULL
role13,2941,240,NULL
role14,2941,17,NULL
role15,2941,48,NULL
role16,2941,417,NULL
role17,2941,472,NULL
role0,2942,54,NULL
role1,2942,186,NULL
role2,2942,392,NULL
role3,2942,412,NULL
role4,2942,216,NULL
role5,2942,437,NULL
role6,2942,7,NULL
role7,2942,467,NULL
role8,2942,95,NULL
role9,2942,43,NULL
role10,2942,276,NULL
role11,2942,15,NULL
role12,2942,53,NULL
role13,2942,394,NULL
role14,2942,483,NULL
role15,2942,486,NULL
role16,2942,111,NULL
role0,2943,100,NULL
role1,2943,342,NULL
role2,2943,173,NULL
role3,2943,105,NULL
role4,2943,280,NULL
role5,2943,304,NULL
role6,2943,11,NULL
role7,2943,331,NULL
role8,2943,60,NULL
role9,2943,176,NULL
role10,2943,52,NULL
role0,2944,378,NULL
role1,2944,119,NULL
role2,2944,400,NULL
role3,2944,316,NULL
role4,2944,294,NULL
role5,2944,490,NULL
role6,2944,299,NULL
role7,2944,487,NULL
role8,2944,309,NULL
role9,2944,141,NULL
role10,2944,149,NULL
role11,2944,311,NULL
role12,2944,421,NULL
role13,2944,289,NULL
role14,2944,466,NULL
role15,2944,295,NULL
role16,2944,13,NULL
role17,2944,389,NULL
role18,2944,317,NULL
role19,2944,314,NULL
role0,2945,227,NULL
role1,2945,59,NULL
role2,2945,360,NULL
role3,2945,411,NULL
role4,2945,11,NULL
role5,2945,213,NULL
role6,2945,499,NULL
role7,2945,247,NULL
role8,2945,233,NULL
role9,2945,99,NULL
role10,2945,350,NULL
role11,2945,267,NULL
role12,2945,249,NULL
role0,2946,291,NULL
role1,2946,20,NULL
role2,2946,306,NULL
role3,2946,291,NULL
role4,2946,475,NULL
role5,2946,60,NULL
role6,2946,242,NULL
role7,2946,454,NULL
role8,2946,256,NULL
role9,2946,181,NULL
role10,2946,251,NULL
role11,2946,463,NULL
role0,2947,195,NULL
role1,2947,103,NULL
role2,2947,301,NULL
role3,2947,218,NULL
role4,2947,45,NULL
role5,2947,420,NULL
role6,2947,482,NULL
role7,2947,445,NULL
role8,2947,86,NULL
role9,2947,325,NULL
role10,2947,443,NULL
role11,2947,409,NULL
role12,2947,6,NULL
role13,2947,28,NULL
role0,2948,166,NULL
role1,2948,92,NULL
role2,2948,220,NULL
role3,2948,364,NULL
role4,2948,19,NULL
role5,2948,466,NULL
role6,2948,402,NULL
role7,2948,177,NULL
role8,2948,268,NULL
role9,2948,218,NULL
role10,2948,488,NULL
role11,2948,200,NULL
role12,2948,401,NULL
role13,2948,169,NULL
role14,2948,323,NULL
role15,2948,145,NULL
role16,2948,351,NULL
role17,2948,350,NULL
role18,2948,54,NULL
role19,2948,485,NULL
role20,2948,81,NULL
role21,2948,349,NULL
role22,2948,113,NULL
role0,2949,53,NULL
role1,2949,74,NULL
role2,2949,334,NULL
role3,2949,495,NULL
role4,2949,459,NULL
role5,2949,389,NULL
role6,2949,492,NULL
role7,2949,320,NULL
role8,2949,389,NULL
role9,2949,388,NULL
role0,2950,216,NULL
role1,2950,296,NULL
role2,2950,138,NULL
role3,2950,47,NULL
role4,2950,33,NULL
role5,2950,279,NULL
role6,2950,479,NULL
role7,2950,187,NULL
role8,2950,293,NULL
role9,2950,403,NULL
role10,2950,202,NULL
role11,2950,76,NULL
role12,2950,207,NULL
role13,2950,8,NULL
role14,2950,19,NULL
role15,2950,223,NULL
role16,2950,303,NULL
role17,2950,430,NULL
role18,2950,213,NULL
role19,2950,241,NULL
role20,2950,135,NULL
role21,2950,322,NULL
role22,2950,213,NULL
role0,2951,137,NULL
role1,2951,312,NULL
role2,2951,202,NULL
role3,2951,385,NULL
role4,2951,164,NULL
role5,2951,222,NULL
role6,2951,329,NULL
role7,2951,301,NULL
role8,2951,333,NULL
role9,2951,259,NULL
role10,2951,430,NULL
role11,2951,35,NULL
role12,2951,6,NULL
role13,2951,196,NULL
role14,2951,285,NULL
role15,2951,433,NULL
role16,2951,311,NULL
role17,2951,236,NULL
role18,2951,406,NULL
role19,2951,283,NULL
role20,2951,284,NULL
role21,2951,92,NULL
role0,2952,144,NULL
role1,2952,154,NULL
role2,2952,232,NULL
role3,2952,358,NULL
role4,2952,366,NULL
role5,2952,264,NULL
role6,2952,44,NULL
role7,2952,121,NULL
role8,2952,370,NULL
role9,2952,178,NULL
role10,2952,190,NULL
role11,2952,9,NULL
role12,2952,452,NULL
role13,2952,122,NULL
role14,2952,383,NULL
role15,2952,249,NULL
role16,2952,9,NULL
role17,2952,12,NULL
role0,2953,25,NULL
role1,2953,2,NULL
role2,2953,217,NULL
role3,2953,140,NULL
role4,2953,458,NULL
role5,2953,410,NULL
role6,2953,159,NULL
role7,2953,261,NULL
role8,2953,107,NULL
role9,2953,242,NULL
role10,2953,204,NULL
role11,2953,426,NULL
role12,2953,62,NULL
role0,2954,6,NULL
role1,2954,105,NULL
role2,2954,83,NULL
role3,2954,440,NULL
role4,2954,333,NULL
role5,2954,354,NULL
role6,2954,27,NULL
role7,2954,123,NULL
role8,2954,216,NULL
role9,2954,415,NULL
role10,2954,104,NULL
role11,2954,43,NULL
role12,2954,261,NULL
role13,2954,128,NULL
role14,2954,358,NULL
role15,2954,270,NULL
role16,2954,118,NULL
role17,2954,118,NULL
role18,2954,147,NULL
role19,2954,87,NULL
role0,2955,499,NULL
role1,2955,382,NULL
role2,2955,31,NULL
role3,2955,127,NULL
role4,2955,316,NULL
role5,2955,312,NULL
role6,2955,301,NULL
role7,2955,331,NULL
role8,2955,142,NULL
role9,2955,465,NULL
role10,2955,44,NULL
role11,2955,100,NULL
role12,2955,467,NULL
role13,2955,224,NULL
role14,2955,159,NULL
role15,2955,323,NULL
role16,2955,248,NULL
role17,2955,241,NULL
role0,2956,356,NULL
role1,2956,308,NULL
role2,2956,413,NULL
role3,2956,484,NULL
role4,2956,496,NULL
role5,2956,145,NULL
role6,2956,193,NULL
role7,2956,98,NULL
role8,2956,369,NULL
role9,2956,280,NULL
role10,2956,341,NULL
role11,2956,247,NULL
role0,2957,211,NULL
role1,2957,94,NULL
role2,2957,94,NULL
role3,2957,198,NULL
role4,2957,471,NULL
role5,2957,41,NULL
role6,2957,352,NULL
role7,2957,306,NULL
role8,2957,172,NULL
role9,2957,341,NULL
role0,2958,190,NULL
role1,2958,323,NULL
role2,2958,81,NULL
role3,2958,312,NULL
role4,2958,116,NULL
role5,2958,307,NULL
role6,2958,226,NULL
role7,2958,307,NULL
role8,2958,372,NULL
role9,2958,309,NULL
role10,2958,211,NULL
role11,2958,1,NULL
role12,2958,130,NULL
role13,2958,396,NULL
role0,2959,299,NULL
role1,2959,271,NULL
role2,2959,426,NULL
role3,2959,134,NULL
role4,2959,390,NULL
role5,2959,356,NULL
role6,2959,456,NULL
role7,2959,327,NULL
role8,2959,5,NULL
role9,2959,144,NULL
role10,2959,409,NULL
role11,2959,388,NULL
role12,2959,453,NULL
role13,2959,402,NULL
role14,2959,164,NULL
role15,2959,264,NULL
role16,2959,370,NULL
role0,2960,282,NULL
role1,2960,327,NULL
role2,2960,485,NULL
role3,2960,63,NULL
role4,2960,92,NULL
role5,2960,250,NULL
role6,2960,179,NULL
role7,2960,230,NULL
role8,2960,469,NULL
role9,2960,485,NULL
role10,2960,404,NULL
role11,2960,476,NULL
role12,2960,323,NULL
role13,2960,128,NULL
role14,2960,186,NULL
role15,2960,487,NULL
role16,2960,59,NULL
role17,2960,314,NULL
role18,2960,455,NULL
role19,2960,345,NULL
role20,2960,239,NULL
role21,2960,231,NULL
role0,2961,35,NULL
role1,2961,446,NULL
role2,2961,40,NULL
role3,2961,223,NULL
role4,2961,171,NULL
role5,2961,420,NULL
role6,2961,333,NULL
role7,2961,97,NULL
role8,2961,109,NULL
role9,2961,157,NULL
role10,2961,397,NULL
role11,2961,423,NULL
role12,2961,122,NULL
role13,2961,248,NULL
role0,2962,396,NULL
role1,2962,44,NULL
role2,2962,5,NULL
role3,2962,318,NULL
role4,2962,305,NULL
role5,2962,491,NULL
role6,2962,12,NULL
role7,2962,450,NULL
role8,2962,154,NULL
role9,2962,233,NULL
role10,2962,135,NULL
role11,2962,232,NULL
role12,2962,151,NULL
role13,2962,55,NULL
role14,2962,491,NULL
role15,2962,266,NULL
role16,2962,174,NULL
role17,2962,319,NULL
role0,2963,479,NULL
role1,2963,265,NULL
role2,2963,347,NULL
role3,2963,496,NULL
role4,2963,181,NULL
role5,2963,340,NULL
role6,2963,266,NULL
role7,2963,186,NULL
role8,2963,94,NULL
role9,2963,123,NULL
role10,2963,143,NULL
role11,2963,131,NULL
role12,2963,178,NULL
role13,2963,173,NULL
role14,2963,465,NULL
role15,2963,295,NULL
role16,2963,438,NULL
role17,2963,387,NULL
role18,2963,313,NULL
role19,2963,227,NULL
role20,2963,446,NULL
role21,2963,483,NULL
role22,2963,244,NULL
role23,2963,160,NULL
role24,2963,368,NULL
role0,2964,121,NULL
role1,2964,243,NULL
role2,2964,139,NULL
role3,2964,305,NULL
role4,2964,270,NULL
role5,2964,115,NULL
role6,2964,202,NULL
role7,2964,125,NULL
role8,2964,25,NULL
role9,2964,226,NULL
role10,2964,196,NULL
role11,2964,447,NULL
role12,2964,50,NULL
role13,2964,295,NULL
role14,2964,125,NULL
role15,2964,245,NULL
role16,2964,105,NULL
role17,2964,130,NULL
role18,2964,255,NULL
role0,2965,441,NULL
role1,2965,272,NULL
role2,2965,130,NULL
role3,2965,463,NULL
role4,2965,320,NULL
role5,2965,310,NULL
role6,2965,394,NULL
role7,2965,45,NULL
role8,2965,265,NULL
role9,2965,202,NULL
role10,2965,490,NULL
role11,2965,173,NULL
role12,2965,403,NULL
role13,2965,209,NULL
role14,2965,71,NULL
role15,2965,216,NULL
role16,2965,71,NULL
role17,2965,437,NULL
role18,2965,309,NULL
role19,2965,317,NULL
role20,2965,42,NULL
role0,2966,98,NULL
role1,2966,71,NULL
role2,2966,138,NULL
role3,2966,261,NULL
role4,2966,54,NULL
role5,2966,203,NULL
role6,2966,20,NULL
role7,2966,172,NULL
role8,2966,473,NULL
role9,2966,232,NULL
role10,2966,144,NULL
role11,2966,14,NULL
role12,2966,107,NULL
role13,2966,260,NULL
role0,2967,219,NULL
role1,2967,39,NULL
role2,2967,359,NULL
role3,2967,464,NULL
role4,2967,369,NULL
role5,2967,366,NULL
role6,2967,475,NULL
role7,2967,102,NULL
role8,2967,16,NULL
role9,2967,365,NULL
role10,2967,291,NULL
role0,2968,329,NULL
role1,2968,291,NULL
role2,2968,299,NULL
role3,2968,441,NULL
role4,2968,283,NULL
role5,2968,190,NULL
role6,2968,241,NULL
role7,2968,400,NULL
role8,2968,466,NULL
role9,2968,455,NULL
role10,2968,239,NULL
role0,2969,11,NULL
role1,2969,163,NULL
role2,2969,402,NULL
role3,2969,155,NULL
role4,2969,373,NULL
role5,2969,483,NULL
role6,2969,141,NULL
role7,2969,401,NULL
role8,2969,173,NULL
role9,2969,102,NULL
role10,2969,271,NULL
role11,2969,329,NULL
role12,2969,322,NULL
role13,2969,20,NULL
role14,2969,83,NULL
role0,2970,452,NULL
role1,2970,383,NULL
role2,2970,108,NULL
role3,2970,204,NULL
role4,2970,424,NULL
role5,2970,358,NULL
role6,2970,59,NULL
role7,2970,370,NULL
role8,2970,143,NULL
role9,2970,445,NULL
role10,2970,457,NULL
role0,2971,8,NULL
role1,2971,384,NULL
role2,2971,427,NULL
role3,2971,334,NULL
role4,2971,16,NULL
role5,2971,258,NULL
role6,2971,236,NULL
role7,2971,189,NULL
role8,2971,37,NULL
role9,2971,108,NULL
role10,2971,26,NULL
role11,2971,296,NULL
role12,2971,198,NULL
role13,2971,65,NULL
role14,2971,15,NULL
role15,2971,177,NULL
role16,2971,215,NULL
role0,2972,170,NULL
role1,2972,18,NULL
role2,2972,422,NULL
role3,2972,273,NULL
role4,2972,220,NULL
role5,2972,400,NULL
role6,2972,34,NULL
role7,2972,113,NULL
role8,2972,119,NULL
role9,2972,185,NULL
role10,2972,28,NULL
role11,2972,162,NULL
role12,2972,307,NULL
role13,2972,45,NULL
role0,2973,335,NULL
role1,2973,161,NULL
role2,2973,13,NULL
role3,2973,33,NULL
role4,2973,56,NULL
role5,2973,107,NULL
role6,2973,391,NULL
role7,2973,311,NULL
role8,2973,138,NULL
role9,2973,114,NULL
role10,2973,182,NULL
role11,2973,334,NULL
role12,2973,115,NULL
role13,2973,14,NULL
role14,2973,256,NULL
role15,2973,29,NULL
role16,2973,155,NULL
role17,2973,189,NULL
role0,2974,230,NULL
role1,2974,232,NULL
role2,2974,344,NULL
role3,2974,9,NULL
role4,2974,255,NULL
role5,2974,116,NULL
role6,2974,449,NULL
role7,2974,449,NULL
role8,2974,55,NULL
role9,2974,482,NULL
role10,2974,358,NULL
role11,2974,489,NULL
role12,2974,289,NULL
role13,2974,267,NULL
role14,2974,141,NULL
role15,2974,149,NULL
role0,2975,359,NULL
role1,2975,303,NULL
role2,2975,300,NULL
role3,2975,407,NULL
role4,2975,94,NULL
role5,2975,233,NULL
role6,2975,391,NULL
role7,2975,143,NULL
role8,2975,379,NULL
role9,2975,58,NULL
role10,2975,315,NULL
role11,2975,451,NULL
role12,2975,178,NULL
role13,2975,266,NULL
role14,2975,196,NULL
role15,2975,56,NULL
role16,2975,188,NULL
role17,2975,494,NULL
role18,2975,330,NULL
role0,2976,471,NULL
role1,2976,41,NULL
role2,2976,493,NULL
role3,2976,488,NULL
role4,2976,222,NULL
role5,2976,390,NULL
role6,2976,25,NULL
role7,2976,292,NULL
role8,2976,490,NULL
role9,2976,279,NULL
role10,2976,313,NULL
role11,2976,44,NULL
role12,2976,218,NULL
role13,2976,111,NULL
role14,2976,302,NULL
role15,2976,72,NULL
role0,2977,329,NULL
role1,2977,110,NULL
role2,2977,495,NULL
role3,2977,55,NULL
role4,2977,198,NULL
role5,2977,239,NULL
role6,2977,275,NULL
role7,2977,306,NULL
role8,2977,453,NULL
role9,2977,15,NULL
role10,2977,22,NULL
role11,2977,373,NULL
role12,2977,254,NULL
role13,2977,435,NULL
role14,2977,312,NULL
role15,2977,494,NULL
role0,2978,263,NULL
role1,2978,185,NULL
role2,2978,242,NULL
role3,2978,383,NULL
role4,2978,243,NULL
role5,2978,66,NULL
role6,2978,318,NULL
role7,2978,333,NULL
role8,2978,295,NULL
role9,2978,301,NULL
role10,2978,429,NULL
role11,2978,324,NULL
role12,2978,156,NULL
role13,2978,24,NULL
role14,2978,347,NULL
role0,2979,420,NULL
role1,2979,415,NULL
role2,2979,468,NULL
role3,2979,18,NULL
role4,2979,268,NULL
role5,2979,169,NULL
role6,2979,443,NULL
role7,2979,246,NULL
role8,2979,201,NULL
role9,2979,307,NULL
role10,2979,458,NULL
role11,2979,391,NULL
role12,2979,63,NULL
role13,2979,187,NULL
role14,2979,39,NULL
role15,2979,381,NULL
role16,2979,96,NULL
role17,2979,415,NULL
role18,2979,228,NULL
role19,2979,335,NULL
role0,2980,78,NULL
role1,2980,451,NULL
role2,2980,182,NULL
role3,2980,353,NULL
role4,2980,308,NULL
role5,2980,150,NULL
role6,2980,324,NULL
role7,2980,134,NULL
role8,2980,275,NULL
role9,2980,108,NULL
role10,2980,223,NULL
role11,2980,144,NULL
role12,2980,239,NULL
role13,2980,208,NULL
role14,2980,124,NULL
role15,2980,434,NULL
role16,2980,271,NULL
role17,2980,328,NULL
role18,2980,307,NULL
role19,2980,25,NULL
role20,2980,168,NULL
role21,2980,449,NULL
role22,2980,248,NULL
role0,2981,464,NULL
role1,2981,254,NULL
role2,2981,313,NULL
role3,2981,199,NULL
role4,2981,66,NULL
role5,2981,246,NULL
role6,2981,276,NULL
role7,2981,225,NULL
role8,2981,238,NULL
role9,2981,142,NULL
role10,2981,265,NULL
role11,2981,157,NULL
role12,2981,99,NULL
role13,2981,139,NULL
role14,2981,15,NULL
role15,2981,444,NULL
role16,2981,53,NULL
role17,2981,72,NULL
role18,2981,396,NULL
role19,2981,100,NULL
role0,2982,368,NULL
role1,2982,255,NULL
role2,2982,35,NULL
role3,2982,215,NULL
role4,2982,394,NULL
role5,2982,219,NULL
role6,2982,290,NULL
role7,2982,32,NULL
role8,2982,130,NULL
role9,2982,200,NULL
role10,2982,122,NULL
role11,2982,418,NULL
role12,2982,209,NULL
role13,2982,229,NULL
role14,2982,149,NULL
role15,2982,45,NULL
role16,2982,120,NULL
role0,2983,344,NULL
role1,2983,299,NULL
role2,2983,213,NULL
role3,2983,228,NULL
role4,2983,12,NULL
role5,2983,487,NULL
role6,2983,239,NULL
role7,2983,459,NULL
role8,2983,449,NULL
role9,2983,363,NULL
role10,2983,495,NULL
role11,2983,291,NULL
role12,2983,172,NULL
role0,2984,368,NULL
role1,2984,194,NULL
role2,2984,462,NULL
role3,2984,54,NULL
role4,2984,217,NULL
role5,2984,400,NULL
role6,2984,449,NULL
role7,2984,253,NULL
role8,2984,332,NULL
role9,2984,270,NULL
role10,2984,134,NULL
role11,2984,305,NULL
role12,2984,380,NULL
role13,2984,12,NULL
role14,2984,344,NULL
role15,2984,193,NULL
role0,2985,424,NULL
role1,2985,412,NULL
role2,2985,62,NULL
role3,2985,484,NULL
role4,2985,396,NULL
role5,2985,74,NULL
role6,2985,7,NULL
role7,2985,233,NULL
role8,2985,283,NULL
role9,2985,391,NULL
role10,2985,48,NULL
role11,2985,171,NULL
role12,2985,288,NULL
role13,2985,73,NULL
role14,2985,490,NULL
role15,2985,288,NULL
role16,2985,439,NULL
role0,2986,328,NULL
role1,2986,7,NULL
role2,2986,353,NULL
role3,2986,369,NULL
role4,2986,291,NULL
role5,2986,355,NULL
role6,2986,144,NULL
role7,2986,104,NULL
role8,2986,443,NULL
role9,2986,360,NULL
role10,2986,349,NULL
role11,2986,395,NULL
role12,2986,393,NULL
role13,2986,203,NULL
role14,2986,173,NULL
role15,2986,416,NULL
role0,2987,236,NULL
role1,2987,96,NULL
role2,2987,413,NULL
role3,2987,405,NULL
role4,2987,181,NULL
role5,2987,249,NULL
role6,2987,493,NULL
role7,2987,355,NULL
role8,2987,339,NULL
role9,2987,36,NULL
role10,2987,453,NULL
role11,2987,91,NULL
role12,2987,306,NULL
role13,2987,70,NULL
role14,2987,184,NULL
role15,2987,366,NULL
role16,2987,316,NULL
role17,2987,400,NULL
role18,2987,220,NULL
role19,2987,68,NULL
role0,2988,383,NULL
role1,2988,72,NULL
role2,2988,267,NULL
role3,2988,38,NULL
role4,2988,157,NULL
role5,2988,165,NULL
role6,2988,52,NULL
role7,2988,242,NULL
role8,2988,477,NULL
role9,2988,216,NULL
role10,2988,100,NULL
role11,2988,248,NULL
role0,2989,161,NULL
role1,2989,406,NULL
role2,2989,230,NULL
role3,2989,129,NULL
role4,2989,170,NULL
role5,2989,84,NULL
role6,2989,52,NULL
role7,2989,141,NULL
role8,2989,3,NULL
role9,2989,171,NULL
role10,2989,235,NULL
role11,2989,129,NULL
role12,2989,2,NULL
role0,2990,11,NULL
role1,2990,298,NULL
role2,2990,50,NULL
role3,2990,284,NULL
role4,2990,285,NULL
role5,2990,382,NULL
role6,2990,58,NULL
role7,2990,59,NULL
role8,2990,167,NULL
role9,2990,304,NULL
role10,2990,140,NULL
role11,2990,84,NULL
role12,2990,331,NULL
role13,2990,307,NULL
role14,2990,216,NULL
role15,2990,42,NULL
role16,2990,275,NULL
role17,2990,427,NULL
role18,2990,30,NULL
role19,2990,382,NULL
role20,2990,409,NULL
role0,2991,303,NULL
role1,2991,295,NULL
role2,2991,345,NULL
role3,2991,225,NULL
role4,2991,322,NULL
role5,2991,112,NULL
role6,2991,4,NULL
role7,2991,470,NULL
role8,2991,8,NULL
role9,2991,409,NULL
role10,2991,185,NULL
role11,2991,70,NULL
role12,2991,322,NULL
role13,2991,429,NULL
role14,2991,463,NULL
role15,2991,424,NULL
role16,2991,209,NULL
role17,2991,1,NULL
role18,2991,85,NULL
role0,2992,227,NULL
role1,2992,476,NULL
role2,2992,47,NULL
role3,2992,347,NULL
role4,2992,64,NULL
role5,2992,221,NULL
role6,2992,364,NULL
role7,2992,446,NULL
role8,2992,245,NULL
role9,2992,141,NULL
role10,2992,443,NULL
role11,2992,238,NULL
role12,2992,235,NULL
role13,2992,135,NULL
role14,2992,175,NULL
role15,2992,304,NULL
role16,2992,446,NULL
role17,2992,3,NULL
role18,2992,432,NULL
role19,2992,334,NULL
role20,2992,110,NULL
role0,2993,461,NULL
role1,2993,91,NULL
role2,2993,404,NULL
role3,2993,414,NULL
role4,2993,82,NULL
role5,2993,253,NULL
role6,2993,75,NULL
role7,2993,29,NULL
role8,2993,61,NULL
role9,2993,38,NULL
role10,2993,334,NULL
role11,2993,498,NULL
role12,2993,454,NULL
role13,2993,260,NULL
role0,2994,53,NULL
role1,2994,249,NULL
role2,2994,156,NULL
role3,2994,477,NULL
role4,2994,265,NULL
role5,2994,119,NULL
role6,2994,455,NULL
role7,2994,417,NULL
role8,2994,133,NULL
role9,2994,274,NULL
role10,2994,106,NULL
role11,2994,117,NULL
role12,2994,136,NULL
role13,2994,497,NULL
role14,2994,326,NULL
role15,2994,114,NULL
role16,2994,393,NULL
role17,2994,402,NULL
role18,2994,415,NULL
role0,2995,232,NULL
role1,2995,130,NULL
role2,2995,203,NULL
role3,2995,102,NULL
role4,2995,8,NULL
role5,2995,224,NULL
role6,2995,196,NULL
role7,2995,277,NULL
role8,2995,396,NULL
role9,2995,94,NULL
role10,2995,142,NULL
role11,2995,443,NULL
role12,2995,158,NULL
role13,2995,80,NULL
role14,2995,414,NULL
role15,2995,100,NULL
role0,2996,157,NULL
role1,2996,39,NULL
role2,2996,299,NULL
role3,2996,126,NULL
role4,2996,444,NULL
role5,2996,419,NULL
role6,2996,15,NULL
role7,2996,444,NULL
role8,2996,475,NULL
role9,2996,356,NULL
role10,2996,359,NULL
role11,2996,121,NULL
role12,2996,497,NULL
role13,2996,350,NULL
role0,2997,160,NULL
role1,2997,159,NULL
role2,2997,151,NULL
role3,2997,173,NULL
role4,2997,274,NULL
role5,2997,274,NULL
role6,2997,131,NULL
role7,2997,170,NULL
role8,2997,447,NULL
role9,2997,500,NULL
role10,2997,7,NULL
role11,2997,92,NULL
role12,2997,341,NULL
role13,2997,402,NULL
role14,2997,55,NULL
role15,2997,409,NULL
role16,2997,416,NULL
role17,2997,424,NULL
role18,2997,80,NULL
role0,2998,451,NULL
role1,2998,498,NULL
role2,2998,367,NULL
role3,2998,470,NULL
role4,2998,446,NULL
role5,2998,29,NULL
role6,2998,174,NULL
role7,2998,114,NULL
role8,2998,423,NULL
role9,2998,207,NULL
role10,2998,200,NULL
role11,2998,29,NULL
role12,2998,5,NULL
role13,2998,84,NULL
role14,2998,112,NULL
role15,2998,374,NULL
role16,2998,428,NULL
role17,2998,412,NULL
role18,2998,447,NULL
role19,2998,116,NULL
role20,2998,86,NULL
role0,2999,142,NULL
role1,2999,281,NULL
role2,2999,472,NULL
role3,2999,10,NULL
role4,2999,283,NULL
role5,2999,305,NULL
role6,2999,215,NULL
role7,2999,383,NULL
role8,2999,496,NULL
role9,2999,145,NULL
role10,2999,411,NULL
role11,2999,407,NULL
role12,2999,69,NULL
role13,2999,498,NULL
role14,2999,238,NULL
role15,2999,107,NULL
role16,2999,92,NULL
role0,3000,309,NULL
role1,3000,114,NULL
role2,3000,142,NULL
role3,3000,362,NULL
role4,3000,221,NULL
role5,3000,284,NULL
role6,3000,39,NULL
role7,3000,485,NULL
role8,3000,458,NULL
role9,3000,252,NULL
role10,3000,479,NULL
role11,3000,208,NULL
role12,3000,60,NULL
role13,3000,291,NULL
role14,3000,150,NULL
role15,3000,383,NULL
role16,3000,461,NULL
role0,3001,143,NULL
role1,3001,411,NULL
role2,3001,345,NULL
role3,3001,412,NULL
role4,3001,456,NULL
role5,3001,296,NULL
role6,3001,346,NULL
role7,3001,4,NULL
