id_serie,name,kind,date
15426,serie15425,Horror,2013-09-03
15427,serie15426,Drama,1996-09-08
15428,serie15427,Historical,1998-12-25
15429,serie15428,Drama,1996-06-08
15430,serie15429,Adventure,1995-08-26
15431,serie15430,Adventure,2010-02-08
15432,serie15431,Drama,1992-08-04
15433,serie15432,Horror,1996-10-15
15434,serie15433,Historical,1991-02-26
15435,serie15434,Action,1998-12-13
15436,serie15435,Historical,2015-01-08
15437,serie15436,Drama,2007-04-11
15438,serie15437,Action,2014-01-14
15439,serie15438,Horror,2015-12-28
15440,serie15439,Action,2016-01-30
15441,serie15440,Adventure,2007-07-20
15442,serie15441,Horror,2004-07-12
15443,serie15442,Adventure,2006-03-25
15444,serie15443,Historical,2011-04-30
15445,serie15444,Crime,2012-07-14
15446,serie15445,Action,2006-03-06
15447,serie15446,Adventure,2015-10-23
15448,serie15447,Fantasy,1990-07-02
15449,serie15448,Comedy,2006-11-23
15450,serie15449,Comedy,1991-05-03
15451,serie15450,Horror,1991-12-28
15452,serie15451,Historical,2010-09-05
15453,serie15452,Drama,2016-09-04
15454,serie15453,Drama,1994-04-05
15455,serie15454,Adventure,1994-12-11
15456,serie15455,Comedy,2005-02-22
15457,serie15456,Drama,2006-07-22
15458,serie15457,Fantasy,1996-11-05
15459,serie15458,Horror,1990-04-05
15460,serie15459,Fantasy,2013-01-22
15461,serie15460,Horror,1993-09-16
15462,serie15461,Fantasy,1990-04-25
15463,serie15462,Drama,2000-03-01
15464,serie15463,Drama,1994-10-22
15465,serie15464,Historical,1993-09-03
15466,serie15465,Fantasy,2007-02-20
15467,serie15466,Crime,2004-09-02
15468,serie15467,Adventure,2011-07-05
15469,serie15468,Comedy,2004-01-16
15470,serie15469,Drama,2011-11-17
15471,serie15470,Comedy,1991-09-13
15472,serie15471,Drama,2006-03-07
15473,serie15472,Horror,2014-06-19
15474,serie15473,Crime,2003-12-21
15475,serie15474,Fantasy,1996-11-30
15476,serie15475,Crime,1993-06-29
15477,serie15476,Horror,2002-02-23
15478,serie15477,Horror,2000-01-27
15479,serie15478,Comedy,2012-11-11
15480,serie15479,Crime,2011-05-30
15481,serie15480,Drama,1997-10-08
15482,serie15481,Adventure,1994-02-24
15483,serie15482,Comedy,2003-02-06
15484,serie15483,Drama,2014-01-19
15485,serie15484,Historical,2000-03-23
15486,serie15485,Historical,1994-04-29
15487,serie15486,Historical,1998-09-08
15488,serie15487,Action,2005-08-06
15489,serie15488,Historical,2015-07-02
15490,serie15489,Horror,2007-11-04
15491,serie15490,Historical,1992-06-22
15492,serie15491,Adventure,2010-06-01
15493,serie15492,Historical,2001-07-19
15494,serie15493,Historical,2008-07-30
15495,serie15494,Fantasy,2016-08-03
15496,serie15495,Historical,2003-02-01
15497,serie15496,Comedy,2004-08-22
15498,serie15497,Historical,2003-02-16
15499,serie15498,Action,2013-04-23
15500,serie15499,Fantasy,2007-11-01
15501,serie15500,Crime,2015-10-04
15502,serie15501,Adventure,2011-11-22
15503,serie15502,Crime,1992-07-07
15504,serie15503,Adventure,1990-03-02
15505,serie15504,Historical,1998-01-28
15506,serie15505,Horror,1998-12-01
15507,serie15506,Crime,1996-10-12
15508,serie15507,Fantasy,1999-09-18
15509,serie15508,Action,2014-12-22
15510,serie15509,Horror,2009-09-17
15511,serie15510,Historical,1999-10-31
15512,serie15511,Action,1998-04-19
15513,serie15512,Fantasy,2015-02-07
15514,serie15513,Drama,2016-08-03
15515,serie15514,Horror,2011-03-31
15516,serie15515,Adventure,2011-07-30
15517,serie15516,Crime,1999-10-31
15518,serie15517,Historical,2014-08-28
15519,serie15518,Drama,2001-07-13
15520,serie15519,Comedy,2013-07-17
15521,serie15520,Drama,1998-03-29
15522,serie15521,Adventure,2010-04-22
15523,serie15522,Fantasy,1993-12-01
15524,serie15523,Adventure,2004-06-24
15525,serie15524,Drama,1996-05-16
15526,serie15525,Comedy,2001-10-15
15527,serie15526,Historical,1990-12-03
15528,serie15527,Action,1991-09-01
15529,serie15528,Drama,2010-02-21
15530,serie15529,Drama,2003-05-13
15531,serie15530,Horror,2003-05-10
15532,serie15531,Action,2002-04-12
15533,serie15532,Adventure,2006-09-19
15534,serie15533,Crime,2011-08-06
15535,serie15534,Action,2004-10-06
15536,serie15535,Fantasy,1991-02-16
15537,serie15536,Horror,1995-03-31
15538,serie15537,Historical,1991-11-04
15539,serie15538,Comedy,1997-02-17
15540,serie15539,Adventure,1993-04-03
15541,serie15540,Historical,1995-04-10
15542,serie15541,Fantasy,2005-02-24
15543,serie15542,Historical,1996-06-10
15544,serie15543,Drama,2013-05-23
15545,serie15544,Fantasy,2002-08-18
15546,serie15545,Horror,2016-01-14
15547,serie15546,Fantasy,2008-07-18
15548,serie15547,Fantasy,2014-03-11
15549,serie15548,Horror,2000-08-30
15550,serie15549,Drama,2007-06-08
15551,serie15550,Crime,2010-01-16
15552,serie15551,Crime,2001-09-06
15553,serie15552,Action,1993-09-19
15554,serie15553,Action,2009-09-15
15555,serie15554,Crime,1996-04-16
15556,serie15555,Adventure,2002-02-06
15557,serie15556,Drama,2013-04-13
15558,serie15557,Action,1992-11-14
15559,serie15558,Comedy,1991-09-05
15560,serie15559,Historical,1998-12-07
15561,serie15560,Action,2002-01-18
15562,serie15561,Crime,2016-02-06
15563,serie15562,Fantasy,1990-08-24
15564,serie15563,Crime,2000-02-08
15565,serie15564,Action,1992-12-22
15566,serie15565,Historical,2014-10-25
15567,serie15566,Horror,1993-10-02
15568,serie15567,Horror,2007-01-09
15569,serie15568,Historical,2004-07-01
15570,serie15569,Adventure,2012-11-29
15571,serie15570,Historical,2014-11-13
15572,serie15571,Drama,1993-04-26
15573,serie15572,Historical,2003-11-25
15574,serie15573,Drama,1992-06-04
15575,serie15574,Historical,2006-09-10
15576,serie15575,Crime,1992-08-02
15577,serie15576,Crime,2014-02-09
15578,serie15577,Horror,1995-08-06
15579,serie15578,Historical,2006-10-11
15580,serie15579,Fantasy,2012-04-04
15581,serie15580,Adventure,1998-01-03
15582,serie15581,Drama,2004-07-08
15583,serie15582,Horror,1999-05-31
15584,serie15583,Horror,2000-05-23
15585,serie15584,Crime,1990-10-12
15586,serie15585,Adventure,2012-08-08
15587,serie15586,Crime,2008-04-05
15588,serie15587,Historical,1990-06-03
15589,serie15588,Historical,2014-09-06
15590,serie15589,Adventure,2013-06-13
15591,serie15590,Comedy,2008-12-26
15592,serie15591,Fantasy,1992-11-14
15593,serie15592,Horror,1993-10-23
15594,serie15593,Adventure,2006-03-24
15595,serie15594,Crime,2015-02-23
15596,serie15595,Fantasy,1999-02-08
15597,serie15596,Horror,2011-10-16
15598,serie15597,Crime,2015-02-18
15599,serie15598,Drama,2001-05-22
15600,serie15599,Historical,1998-01-18
15601,serie15600,Historical,2006-03-25
15602,serie15601,Crime,2007-05-23
15603,serie15602,Horror,2015-05-10
15604,serie15603,Comedy,1991-01-15
15605,serie15604,Fantasy,2005-09-10
15606,serie15605,Comedy,2011-03-31
15607,serie15606,Horror,1999-07-03
15608,serie15607,Horror,1992-03-14
15609,serie15608,Crime,2016-05-07
15610,serie15609,Adventure,2011-03-28
15611,serie15610,Comedy,2015-07-30
15612,serie15611,Fantasy,1999-10-06
15613,serie15612,Historical,1996-09-09
15614,serie15613,Historical,1998-11-14
15615,serie15614,Historical,1993-12-26
15616,serie15615,Adventure,2008-08-25
15617,serie15616,Fantasy,1996-09-28
15618,serie15617,Horror,1998-01-17
15619,serie15618,Drama,1993-10-21
15620,serie15619,Comedy,1998-10-09
15621,serie15620,Adventure,2003-06-10
15622,serie15621,Comedy,2001-01-16
15623,serie15622,Drama,2001-03-24
15624,serie15623,Adventure,2014-03-28
15625,serie15624,Historical,1995-07-03
15626,serie15625,Crime,2003-10-22
15627,serie15626,Horror,2015-07-29
15628,serie15627,Historical,2008-09-30
15629,serie15628,Fantasy,2002-02-01
15630,serie15629,Adventure,2003-04-28
15631,serie15630,Crime,2016-04-09
15632,serie15631,Horror,2010-09-16
15633,serie15632,Drama,2008-07-16
15634,serie15633,Horror,1993-12-01
15635,serie15634,Drama,2008-08-02
15636,serie15635,Historical,2014-09-02
15637,serie15636,Drama,1993-12-13
15638,serie15637,Adventure,2003-12-07
15639,serie15638,Adventure,1993-06-09
15640,serie15639,Action,2016-05-26
15641,serie15640,Adventure,2007-07-05
15642,serie15641,Adventure,1991-09-11
15643,serie15642,Action,1993-07-06
15644,serie15643,Comedy,2016-02-25
15645,serie15644,Fantasy,2009-02-26
15646,serie15645,Action,2008-11-04
15647,serie15646,Action,2016-06-02
15648,serie15647,Adventure,1999-03-08
15649,serie15648,Horror,2012-08-17
15650,serie15649,Crime,2013-11-02
15651,serie15650,Horror,2007-08-28
15652,serie15651,Fantasy,1997-10-27
15653,serie15652,Crime,2008-02-19
15654,serie15653,Crime,2009-09-21
15655,serie15654,Fantasy,1996-10-29
15656,serie15655,Fantasy,2001-03-23
15657,serie15656,Comedy,2002-07-03
15658,serie15657,Crime,2016-09-30
15659,serie15658,Horror,2003-06-27
15660,serie15659,Fantasy,2011-03-02
15661,serie15660,Comedy,1995-03-09
15662,serie15661,Horror,2009-08-23
15663,serie15662,Fantasy,1997-03-09
15664,serie15663,Crime,2004-04-25
15665,serie15664,Historical,2014-12-06
15666,serie15665,Comedy,1996-07-08
15667,serie15666,Action,2009-04-08
15668,serie15667,Horror,2007-01-12
15669,serie15668,Historical,2004-08-02
15670,serie15669,Comedy,2016-02-14
15671,serie15670,Adventure,2006-10-21
15672,serie15671,Crime,2005-09-11
15673,serie15672,Fantasy,1998-10-17
15674,serie15673,Historical,1998-05-17
15675,serie15674,Adventure,2005-08-26
15676,serie15675,Crime,1994-05-16
15677,serie15676,Drama,1990-07-11
15678,serie15677,Comedy,2007-12-01
15679,serie15678,Fantasy,2003-11-10
15680,serie15679,Crime,1991-03-18
15681,serie15680,Action,2015-09-06
15682,serie15681,Crime,1996-11-23
15683,serie15682,Comedy,1991-06-20
15684,serie15683,Action,2006-12-18
15685,serie15684,Fantasy,1997-05-07
15686,serie15685,Horror,1991-03-12
15687,serie15686,Action,1990-08-30
15688,serie15687,Comedy,2001-03-04
15689,serie15688,Historical,2006-06-21
15690,serie15689,Crime,2000-12-01
15691,serie15690,Crime,2006-05-06
15692,serie15691,Action,2001-09-29
15693,serie15692,Historical,2006-09-13
15694,serie15693,Crime,2009-06-09
15695,serie15694,Fantasy,2004-01-02
15696,serie15695,Comedy,2000-04-24
15697,serie15696,Adventure,2016-11-03
15698,serie15697,Drama,1993-04-04
15699,serie15698,Horror,2004-12-01
15700,serie15699,Crime,1991-11-01
15701,serie15700,Adventure,1993-02-17
15702,serie15701,Drama,2002-12-17
15703,serie15702,Historical,2009-10-13
15704,serie15703,Comedy,2006-09-28
15705,serie15704,Action,1995-10-23
15706,serie15705,Historical,2009-06-24
15707,serie15706,Crime,2013-10-08
15708,serie15707,Action,1995-11-27
15709,serie15708,Horror,2008-01-17
15710,serie15709,Adventure,2010-05-08
15711,serie15710,Horror,2000-06-07
15712,serie15711,Historical,2015-08-14
15713,serie15712,Historical,1991-04-24
15714,serie15713,Historical,2002-08-23
15715,serie15714,Fantasy,2010-08-04
15716,serie15715,Fantasy,2010-11-12
15717,serie15716,Action,2000-12-01
15718,serie15717,Crime,1995-06-02
15719,serie15718,Horror,2012-05-29
15720,serie15719,Adventure,2004-06-18
15721,serie15720,Action,1995-01-08
15722,serie15721,Horror,2002-02-22
15723,serie15722,Comedy,1992-02-10
15724,serie15723,Drama,2001-10-31
15725,serie15724,Crime,2016-08-20
15726,serie15725,Horror,1998-02-03
15727,serie15726,Adventure,2000-01-02
15728,serie15727,Fantasy,2004-10-19
15729,serie15728,Horror,1996-03-07
15730,serie15729,Adventure,2013-02-18
15731,serie15730,Drama,1998-07-06
15732,serie15731,Adventure,2005-06-05
15733,serie15732,Horror,2004-03-01
15734,serie15733,Horror,1991-10-02
15735,serie15734,Crime,2004-02-28
15736,serie15735,Action,1997-08-26
15737,serie15736,Drama,2013-07-30
15738,serie15737,Comedy,2004-09-17
15739,serie15738,Drama,2014-03-29
15740,serie15739,Adventure,1991-09-17
15741,serie15740,Adventure,2005-04-05
15742,serie15741,Horror,2007-11-04
15743,serie15742,Drama,1992-02-01
15744,serie15743,Adventure,2008-08-03
15745,serie15744,Comedy,2012-03-05
15746,serie15745,Drama,2013-11-09
15747,serie15746,Crime,2011-06-09
15748,serie15747,Comedy,1996-11-21
15749,serie15748,Action,1994-01-15
15750,serie15749,Horror,2007-05-05
15751,serie15750,Comedy,1995-09-27
15752,serie15751,Comedy,1999-07-23
15753,serie15752,Historical,2004-12-30
15754,serie15753,Drama,1993-02-12
15755,serie15754,Adventure,2011-10-23
15756,serie15755,Action,2001-08-02
15757,serie15756,Historical,2003-05-24
15758,serie15757,Comedy,2013-09-23
15759,serie15758,Action,2001-12-11
15760,serie15759,Fantasy,2000-05-28
15761,serie15760,Fantasy,2006-05-27
15762,serie15761,Historical,2000-06-08
15763,serie15762,Horror,1993-11-11
15764,serie15763,Historical,1998-12-10
15765,serie15764,Historical,1999-11-06
15766,serie15765,Adventure,1990-11-09
15767,serie15766,Drama,2016-06-02
15768,serie15767,Historical,1997-12-09
15769,serie15768,Historical,2006-02-26
15770,serie15769,Drama,2010-12-16
15771,serie15770,Adventure,2001-11-27
15772,serie15771,Drama,2003-12-04
15773,serie15772,Fantasy,1997-04-26
15774,serie15773,Adventure,2010-08-01
15775,serie15774,Horror,1997-05-03
15776,serie15775,Crime,2006-10-16
15777,serie15776,Drama,1991-02-21
15778,serie15777,Adventure,1997-08-08
15779,serie15778,Drama,1997-05-04
15780,serie15779,Action,2000-12-09
15781,serie15780,Horror,2013-07-25
15782,serie15781,Drama,1990-10-02
15783,serie15782,Adventure,1990-07-09
15784,serie15783,Adventure,1997-04-03
15785,serie15784,Adventure,2013-07-23
15786,serie15785,Comedy,2002-10-02
15787,serie15786,Comedy,1991-02-23
15788,serie15787,Crime,2002-01-02
15789,serie15788,Fantasy,1996-07-23
15790,serie15789,Drama,1995-02-26
15791,serie15790,Adventure,2003-06-19
15792,serie15791,Adventure,1993-02-15
15793,serie15792,Crime,1997-07-03
15794,serie15793,Comedy,2015-07-16
15795,serie15794,Crime,1997-01-10
15796,serie15795,Action,1996-06-10
15797,serie15796,Action,2014-03-08
15798,serie15797,Drama,2015-06-18
15799,serie15798,Crime,1992-08-16
15800,serie15799,Fantasy,2013-11-23
15801,serie15800,Comedy,2008-10-29
15802,serie15801,Adventure,1990-04-16
15803,serie15802,Horror,2003-09-14
15804,serie15803,Comedy,1997-04-30
15805,serie15804,Drama,2013-12-01
15806,serie15805,Drama,2004-02-05
15807,serie15806,Action,2002-02-15
15808,serie15807,Historical,2013-01-01
15809,serie15808,Drama,2000-07-11
15810,serie15809,Crime,1994-02-25
15811,serie15810,Historical,1997-02-03
15812,serie15811,Action,2009-07-23
15813,serie15812,Drama,1997-01-31
15814,serie15813,Action,1998-05-26
15815,serie15814,Action,2001-01-22
15816,serie15815,Crime,2015-11-02
15817,serie15816,Comedy,2012-03-22
15818,serie15817,Action,1994-08-02
15819,serie15818,Crime,1995-12-22
15820,serie15819,Adventure,2008-08-30
15821,serie15820,Fantasy,2001-04-06
15822,serie15821,Historical,1993-09-29
15823,serie15822,Adventure,2007-09-22
15824,serie15823,Crime,2006-06-15
15825,serie15824,Comedy,2016-03-30
15826,serie15825,Drama,1991-08-16
15827,serie15826,Fantasy,2008-02-18
15828,serie15827,Adventure,2002-12-13
15829,serie15828,Drama,2010-02-20
15830,serie15829,Adventure,2000-03-29
15831,serie15830,Action,1998-05-15
15832,serie15831,Historical,1993-07-30
15833,serie15832,Fantasy,1995-12-27
15834,serie15833,Crime,2013-05-06
15835,serie15834,Horror,1994-02-08
15836,serie15835,Historical,1995-02-24
15837,serie15836,Comedy,2006-12-14
15838,serie15837,Historical,1990-10-03
15839,serie15838,Comedy,2010-11-10
15840,serie15839,Comedy,2002-12-24
15841,serie15840,Horror,2001-09-22
15842,serie15841,Crime,2014-03-20
15843,serie15842,Drama,1996-08-09
15844,serie15843,Crime,1990-03-16
15845,serie15844,Fantasy,1991-04-17
15846,serie15845,Horror,2009-11-11
15847,serie15846,Adventure,2002-07-22
15848,serie15847,Historical,2012-05-06
15849,serie15848,Adventure,2004-08-27
15850,serie15849,Historical,2006-12-16
15851,serie15850,Crime,2005-01-13
15852,serie15851,Historical,2009-07-01
15853,serie15852,Comedy,2010-11-24
15854,serie15853,Adventure,1995-04-13
15855,serie15854,Adventure,2006-09-18
15856,serie15855,Comedy,2004-10-05
15857,serie15856,Historical,1995-03-15
15858,serie15857,Historical,2008-05-25
15859,serie15858,Comedy,2007-01-13
15860,serie15859,Fantasy,1993-06-24
15861,serie15860,Horror,1994-11-11
15862,serie15861,Action,2002-03-21
15863,serie15862,Comedy,2016-06-10
15864,serie15863,Horror,1994-11-25
15865,serie15864,Action,1998-12-18
15866,serie15865,Horror,2004-03-01
15867,serie15866,Crime,1995-01-29
15868,serie15867,Horror,2003-09-26
15869,serie15868,Action,1992-09-28
15870,serie15869,Historical,1994-02-07
15871,serie15870,Adventure,1998-01-18
15872,serie15871,Action,2009-02-05
15873,serie15872,Crime,2013-09-11
15874,serie15873,Horror,2007-12-22
15875,serie15874,Action,1999-01-25
15876,serie15875,Crime,2006-03-07
15877,serie15876,Drama,1991-01-06
15878,serie15877,Action,2008-10-02
15879,serie15878,Fantasy,2011-06-11
15880,serie15879,Horror,2000-04-15
15881,serie15880,Crime,1991-09-13
15882,serie15881,Horror,2002-11-03
15883,serie15882,Comedy,2000-02-12
15884,serie15883,Drama,2006-11-01
15885,serie15884,Historical,1995-06-23
15886,serie15885,Comedy,1997-08-20
15887,serie15886,Adventure,1998-07-12
15888,serie15887,Historical,1990-06-09
15889,serie15888,Historical,2013-09-04
15890,serie15889,Action,2014-10-18
15891,serie15890,Horror,2005-05-16
15892,serie15891,Comedy,1998-08-19
15893,serie15892,Drama,1997-05-22
15894,serie15893,Action,1995-02-20
15895,serie15894,Adventure,2008-08-10
15896,serie15895,Action,1995-01-07
15897,serie15896,Action,2008-05-06
15898,serie15897,Historical,2012-02-01
15899,serie15898,Adventure,1992-08-11
15900,serie15899,Crime,1993-07-06
15901,serie15900,Drama,2013-07-02
15902,serie15901,Action,1993-01-06
15903,serie15902,Historical,2012-07-31
15904,serie15903,Historical,1997-03-13
15905,serie15904,Fantasy,2005-04-09
15906,serie15905,Horror,1995-05-12
15907,serie15906,Drama,2001-11-23
15908,serie15907,Adventure,1991-04-11
15909,serie15908,Horror,1995-11-08
15910,serie15909,Historical,1991-04-08
15911,serie15910,Adventure,2016-11-03
15912,serie15911,Fantasy,2004-10-17
15913,serie15912,Adventure,2007-02-16
15914,serie15913,Drama,1992-03-12
15915,serie15914,Horror,1994-03-14
15916,serie15915,Drama,2002-10-10
15917,serie15916,Comedy,1997-09-11
15918,serie15917,Horror,1998-09-02
15919,serie15918,Adventure,1992-08-19
15920,serie15919,Historical,1996-10-01
15921,serie15920,Adventure,1993-07-12
15922,serie15921,Adventure,2002-09-07
15923,serie15922,Adventure,2011-08-09
15924,serie15923,Fantasy,2008-01-05
15925,serie15924,Horror,2006-04-28
15926,serie15925,Historical,2004-04-02
15927,serie15926,Historical,1995-09-02
15928,serie15927,Comedy,2001-07-02
15929,serie15928,Historical,1999-01-03
15930,serie15929,Horror,2010-05-04
15931,serie15930,Adventure,2008-01-29
15932,serie15931,Drama,2005-11-24
15933,serie15932,Crime,1990-12-23
15934,serie15933,Crime,2004-04-22
15935,serie15934,Crime,2009-02-13
15936,serie15935,Action,1990-08-30
15937,serie15936,Fantasy,2015-10-15
15938,serie15937,Comedy,2007-07-24
15939,serie15938,Adventure,1997-03-02
15940,serie15939,Crime,1993-09-20
15941,serie15940,Fantasy,1993-01-06
15942,serie15941,Comedy,2003-09-09
15943,serie15942,Adventure,2009-06-01
15944,serie15943,Historical,2005-01-03
15945,serie15944,Adventure,1990-11-28
15946,serie15945,Fantasy,1996-11-04
15947,serie15946,Comedy,1995-07-30
15948,serie15947,Comedy,1994-03-15
15949,serie15948,Crime,2011-03-23
15950,serie15949,Fantasy,1997-04-07
15951,serie15950,Comedy,2005-07-02
15952,serie15951,Horror,2002-06-16
15953,serie15952,Drama,2009-01-17
15954,serie15953,Horror,2005-11-14
15955,serie15954,Horror,1998-11-08
15956,serie15955,Adventure,2015-01-24
15957,serie15956,Horror,1996-05-20
15958,serie15957,Comedy,2013-03-28
15959,serie15958,Drama,1992-01-16
15960,serie15959,Adventure,2013-05-25
15961,serie15960,Horror,2008-08-31
15962,serie15961,Fantasy,1998-02-22
15963,serie15962,Fantasy,1995-02-11
15964,serie15963,Historical,1994-02-16
15965,serie15964,Drama,2011-03-20
15966,serie15965,Historical,2003-04-19
15967,serie15966,Comedy,2000-04-02
15968,serie15967,Adventure,2013-05-18
15969,serie15968,Crime,2003-10-26
15970,serie15969,Adventure,1998-10-24
15971,serie15970,Historical,2005-10-30
15972,serie15971,Historical,2006-09-08
15973,serie15972,Comedy,2006-11-25
15974,serie15973,Crime,1997-11-07
15975,serie15974,Crime,1990-12-08
15976,serie15975,Comedy,2016-07-12
15977,serie15976,Comedy,2010-08-06
15978,serie15977,Fantasy,1992-01-16
15979,serie15978,Comedy,2015-04-27
15980,serie15979,Historical,2009-01-26
15981,serie15980,Action,2014-05-25
15982,serie15981,Fantasy,2001-06-10
15983,serie15982,Horror,1992-05-31
15984,serie15983,Drama,2006-12-22
15985,serie15984,Adventure,2004-03-19
15986,serie15985,Drama,1997-01-25
15987,serie15986,Fantasy,2003-01-06
15988,serie15987,Historical,1998-04-26
15989,serie15988,Adventure,1992-06-17
15990,serie15989,Action,2015-05-17
15991,serie15990,Adventure,1991-01-10
15992,serie15991,Horror,2001-05-24
15993,serie15992,Crime,1995-11-18
15994,serie15993,Crime,1991-08-03
15995,serie15994,Drama,2003-05-24
15996,serie15995,Historical,2004-05-12
15997,serie15996,Horror,2003-10-22
15998,serie15997,Adventure,2016-09-05
15999,serie15998,Action,1998-12-19
16000,serie15999,Comedy,2015-01-04
16001,serie16000,Fantasy,2011-08-19
16002,serie16001,Historical,1995-06-12
16003,serie16002,Horror,2003-11-05
16004,serie16003,Horror,2008-05-04
16005,serie16004,Adventure,2004-10-29
16006,serie16005,Horror,2002-11-24
16007,serie16006,Action,2013-09-01
16008,serie16007,Fantasy,2006-02-06
16009,serie16008,Action,1999-10-01
16010,serie16009,Drama,2004-04-09
16011,serie16010,Drama,2003-04-19
16012,serie16011,Fantasy,2007-02-17
16013,serie16012,Fantasy,2003-07-05
16014,serie16013,Drama,2016-12-21
16015,serie16014,Action,2016-12-23
16016,serie16015,Drama,2011-05-17
16017,serie16016,Comedy,1997-11-22
16018,serie16017,Historical,2011-12-06
16019,serie16018,Fantasy,2006-01-01
16020,serie16019,Drama,1990-11-29
16021,serie16020,Drama,2016-06-05
16022,serie16021,Drama,1996-10-19
16023,serie16022,Horror,2014-01-10
16024,serie16023,Action,2016-10-23
16025,serie16024,Fantasy,2015-10-18
16026,serie16025,Fantasy,2004-08-09
16027,serie16026,Crime,2005-06-02
16028,serie16027,Fantasy,1993-08-06
16029,serie16028,Fantasy,2004-01-07
16030,serie16029,Drama,2004-12-01
16031,serie16030,Horror,2011-09-20
16032,serie16031,Adventure,1991-01-20
16033,serie16032,Adventure,2000-04-18
16034,serie16033,Crime,2004-05-05
16035,serie16034,Comedy,2000-09-13
16036,serie16035,Crime,1996-07-19
16037,serie16036,Action,1993-05-01
16038,serie16037,Horror,1993-08-18
16039,serie16038,Horror,1998-10-13
16040,serie16039,Adventure,2005-11-16
16041,serie16040,Drama,2016-03-31
16042,serie16041,Drama,1994-01-31
16043,serie16042,Horror,2013-04-20
16044,serie16043,Adventure,2003-06-06
16045,serie16044,Drama,2014-12-02
16046,serie16045,Crime,1996-01-29
16047,serie16046,Drama,2005-04-30
16048,serie16047,Drama,2008-12-17
16049,serie16048,Historical,2003-09-16
16050,serie16049,Historical,2000-04-29
16051,serie16050,Adventure,2004-06-29
16052,serie16051,Action,2001-07-31
16053,serie16052,Horror,2016-10-20
16054,serie16053,Adventure,2016-09-27
16055,serie16054,Action,1991-05-15
16056,serie16055,Horror,2002-01-13
16057,serie16056,Horror,1999-12-29
16058,serie16057,Horror,2000-07-10
16059,serie16058,Fantasy,1995-06-14
16060,serie16059,Comedy,2008-10-14
16061,serie16060,Horror,2011-03-01
16062,serie16061,Fantasy,2009-05-05
16063,serie16062,Drama,1998-01-19
16064,serie16063,Comedy,2005-10-06
16065,serie16064,Fantasy,1994-03-09
16066,serie16065,Historical,2004-02-01
16067,serie16066,Historical,1996-07-15
16068,serie16067,Comedy,1992-03-10
16069,serie16068,Historical,2001-02-06
16070,serie16069,Drama,2015-02-06
16071,serie16070,Adventure,2003-06-15
16072,serie16071,Fantasy,1993-02-16
16073,serie16072,Horror,1990-03-12
16074,serie16073,Fantasy,2012-08-11
16075,serie16074,Action,1999-11-22
16076,serie16075,Fantasy,2013-12-28
16077,serie16076,Horror,2011-02-26
16078,serie16077,Comedy,2009-01-20
16079,serie16078,Crime,2012-09-26
16080,serie16079,Historical,2009-03-11
16081,serie16080,Comedy,2009-10-10
16082,serie16081,Horror,2007-07-31
16083,serie16082,Drama,1994-10-05
16084,serie16083,Fantasy,1993-01-03
16085,serie16084,Historical,1999-09-19
16086,serie16085,Comedy,1999-02-14
16087,serie16086,Adventure,2006-06-21
16088,serie16087,Comedy,2006-02-24
16089,serie16088,Drama,2002-07-31
16090,serie16089,Adventure,2013-12-26
16091,serie16090,Drama,1999-02-05
16092,serie16091,Horror,2010-04-03
16093,serie16092,Comedy,1994-12-27
16094,serie16093,Adventure,1991-06-20
16095,serie16094,Comedy,2014-11-13
16096,serie16095,Action,2013-01-19
16097,serie16096,Adventure,2007-10-12
16098,serie16097,Drama,2007-04-28
16099,serie16098,Comedy,1998-08-01
16100,serie16099,Crime,2005-08-25
16101,serie16100,Comedy,2000-01-01
16102,serie16101,Drama,2015-02-14
16103,serie16102,Action,1999-03-31
16104,serie16103,Crime,1999-01-16
16105,serie16104,Comedy,1995-03-19
16106,serie16105,Drama,1998-08-24
16107,serie16106,Horror,2011-09-13
16108,serie16107,Adventure,2012-09-23
16109,serie16108,Adventure,2012-05-23
16110,serie16109,Drama,1999-03-10
16111,serie16110,Historical,1995-01-15
16112,serie16111,Historical,2002-01-20
16113,serie16112,Comedy,2014-11-21
16114,serie16113,Horror,2013-08-01
16115,serie16114,Historical,2004-05-25
16116,serie16115,Comedy,1992-08-30
16117,serie16116,Fantasy,2014-11-21
16118,serie16117,Fantasy,2009-11-13
16119,serie16118,Action,2011-07-11
16120,serie16119,Historical,2014-05-21
16121,serie16120,Fantasy,2003-08-29
16122,serie16121,Action,2012-01-17
16123,serie16122,Horror,2008-12-21
16124,serie16123,Action,2004-06-30
16125,serie16124,Adventure,1994-04-18
16126,serie16125,Horror,2012-02-01
16127,serie16126,Horror,1994-05-05
16128,serie16127,Horror,2012-05-27
16129,serie16128,Comedy,1992-04-21
16130,serie16129,Horror,2013-03-12
16131,serie16130,Horror,1997-08-05
16132,serie16131,Crime,2015-09-22
16133,serie16132,Action,1998-08-16
16134,serie16133,Drama,1999-11-26
16135,serie16134,Adventure,2007-05-11
16136,serie16135,Comedy,1997-01-28
16137,serie16136,Drama,1999-03-08
16138,serie16137,Comedy,2008-12-10
16139,serie16138,Fantasy,2005-07-01
16140,serie16139,Drama,2016-02-24
16141,serie16140,Fantasy,1997-11-06
16142,serie16141,Fantasy,2007-11-02
16143,serie16142,Drama,2016-08-05
16144,serie16143,Drama,2010-05-30
16145,serie16144,Crime,1994-09-05
16146,serie16145,Horror,2007-07-15
